date,store_id,fuel_grade,retail_price,competitor_price,margin_per_gallon,price_gap_vs_competitor,recommendation
2026-01-24,store_1,Midgrade,3.39,3.45,0.25,-0.06000000000000005,Hold or increase by $0.01
2026-01-24,store_1,Premium,3.84,3.88,0.21999999999999975,-0.040000000000000036,Hold or increase by $0.01
2026-01-24,store_1,Diesel,3.67,3.65,0.16000000000000014,0.020000000000000018,Review price
2026-01-24,store_2,Regular,3.0,3.06,0.18000000000000016,-0.06000000000000005,Hold or increase by $0.01
2026-01-24,store_2,Midgrade,3.05,3.06,0.18999999999999995,-0.010000000000000231,Hold or increase by $0.01
2026-01-24,store_2,Premium,3.49,3.48,0.15000000000000036,0.010000000000000231,Review price
2026-01-24,store_2,Diesel,3.45,3.46,0.15000000000000036,-0.009999999999999787,Hold or increase by $0.01
2026-01-24,store_3,Regular,2.88,2.92,0.1499999999999999,-0.040000000000000036,Hold or increase by $0.01
2026-01-24,store_3,Midgrade,3.07,3.01,0.19999999999999973,0.06000000000000005,Reduce by $0.02
2026-01-24,store_3,Premium,3.58,3.63,0.22999999999999998,-0.04999999999999982,Hold or increase by $0.01
2026-01-24,store_3,Diesel,3.29,3.35,0.25,-0.06000000000000005,Hold or increase by $0.01
2026-01-25,store_1,Regular,3.09,3.14,0.2799999999999998,-0.050000000000000266,Hold or increase by $0.01
2026-01-25,store_1,Midgrade,3.39,3.35,0.2200000000000002,0.040000000000000036,Reduce by $0.02
2026-01-25,store_1,Premium,3.45,3.45,0.22999999999999998,0.0,Hold
2026-01-25,store_1,Diesel,3.62,3.6,0.26000000000000023,0.020000000000000018,Review price
2026-01-25,store_2,Regular,3.19,3.15,0.16999999999999993,0.040000000000000036,Reduce by $0.02
2026-01-25,store_2,Midgrade,3.34,3.39,0.11999999999999966,-0.050000000000000266,Do not reduce - margin too low
2026-01-25,store_2,Premium,3.33,3.3,0.29000000000000004,0.03000000000000025,Reduce by $0.02
2026-01-25,store_2,Diesel,3.14,3.16,0.18999999999999995,-0.020000000000000018,Hold or increase by $0.01
2026-01-25,store_3,Regular,3.05,3.0,0.2599999999999998,0.04999999999999982,Reduce by $0.02
2026-01-25,store_3,Midgrade,3.1,3.04,0.14000000000000012,0.06000000000000005,Reduce by $0.02
2026-01-25,store_3,Premium,3.51,3.54,0.2599999999999998,-0.03000000000000025,Hold or increase by $0.01
2026-01-25,store_3,Diesel,3.64,3.7,0.20000000000000018,-0.06000000000000005,Hold or increase by $0.01
2026-01-26,store_1,Regular,2.74,2.75,0.13000000000000034,-0.009999999999999787,Hold or increase by $0.01
2026-01-26,store_1,Midgrade,3.26,3.31,0.21999999999999975,-0.050000000000000266,Hold or increase by $0.01
2026-01-26,store_1,Premium,3.62,3.63,0.22999999999999998,-0.009999999999999787,Hold or increase by $0.01
2026-01-26,store_1,Diesel,3.67,3.7,0.2799999999999998,-0.03000000000000025,Hold or increase by $0.01
2026-01-26,store_2,Regular,3.0,3.05,0.25,-0.04999999999999982,Hold or increase by $0.01
2026-01-26,store_2,Midgrade,3.24,3.24,0.2400000000000002,0.0,Hold
2026-01-26,store_2,Premium,3.74,3.72,0.2100000000000004,0.020000000000000018,Review price
2026-01-26,store_2,Diesel,3.48,3.47,0.18000000000000016,0.009999999999999787,Review price
2026-01-26,store_3,Regular,3.0,2.99,0.14000000000000012,0.009999999999999787,Review price
2026-01-26,store_3,Midgrade,3.18,3.13,0.18000000000000016,0.050000000000000266,Reduce by $0.02
2026-01-26,store_3,Premium,3.81,3.79,0.1499999999999999,0.020000000000000018,Review price
2026-01-26,store_3,Diesel,3.4,3.4,0.19999999999999973,0.0,Hold
2026-01-27,store_1,Regular,3.09,3.04,0.20999999999999996,0.04999999999999982,Reduce by $0.02
2026-01-27,store_1,Midgrade,3.13,3.15,0.29000000000000004,-0.020000000000000018,Hold or increase by $0.01
2026-01-27,store_1,Premium,3.35,3.39,0.26000000000000023,-0.040000000000000036,Hold or increase by $0.01
2026-01-27,store_1,Diesel,3.44,3.42,0.16000000000000014,0.020000000000000018,Review price
2026-01-27,store_2,Regular,2.93,2.95,0.15000000000000036,-0.020000000000000018,Hold or increase by $0.01
2026-01-27,store_2,Midgrade,3.34,3.32,0.2799999999999998,0.020000000000000018,Review price
2026-01-27,store_2,Premium,3.66,3.68,0.18000000000000016,-0.020000000000000018,Hold or increase by $0.01
2026-01-27,store_2,Diesel,3.27,3.29,0.1299999999999999,-0.020000000000000018,Hold or increase by $0.01
2026-01-27,store_3,Regular,2.71,2.66,0.16999999999999993,0.04999999999999982,Reduce by $0.02
2026-01-27,store_3,Midgrade,3.03,3.05,0.1499999999999999,-0.020000000000000018,Hold or increase by $0.01
2026-01-27,store_3,Premium,3.76,3.71,0.2699999999999996,0.04999999999999982,Reduce by $0.02
2026-01-27,store_3,Diesel,3.38,3.38,0.29000000000000004,0.0,Hold
2026-01-28,store_1,Regular,3.01,3.05,0.18999999999999995,-0.040000000000000036,Hold or increase by $0.01
2026-01-28,store_1,Midgrade,3.23,3.29,0.22999999999999998,-0.06000000000000005,Hold or increase by $0.01
2026-01-28,store_1,Premium,3.73,3.72,0.23999999999999977,0.009999999999999787,Review price
2026-01-28,store_1,Diesel,3.25,3.25,0.2200000000000002,0.0,Hold
2026-01-28,store_2,Regular,2.76,2.79,0.20999999999999996,-0.03000000000000025,Hold or increase by $0.01
2026-01-28,store_2,Midgrade,3.34,3.29,0.25,0.04999999999999982,Reduce by $0.02
2026-01-28,store_2,Premium,3.47,3.47,0.22999999999999998,0.0,Hold
2026-01-28,store_2,Diesel,3.22,3.18,0.26000000000000023,0.040000000000000036,Reduce by $0.02
2026-01-28,store_3,Regular,2.9,2.88,0.21999999999999975,0.020000000000000018,Review price
2026-01-28,store_3,Midgrade,3.18,3.12,0.29000000000000004,0.06000000000000005,Reduce by $0.02
2026-01-28,store_3,Premium,3.69,3.69,0.18999999999999995,0.0,Hold
2026-01-28,store_3,Diesel,3.65,3.67,0.23999999999999977,-0.020000000000000018,Hold or increase by $0.01
2026-01-29,store_1,Regular,2.76,2.73,0.18999999999999995,0.029999999999999805,Review price
2026-01-29,store_1,Midgrade,3.17,3.15,0.14000000000000012,0.020000000000000018,Review price
2026-01-29,store_1,Premium,3.85,3.86,0.18999999999999995,-0.009999999999999787,Hold or increase by $0.01
2026-01-29,store_1,Diesel,3.25,3.23,0.20999999999999996,0.020000000000000018,Review price
2026-01-29,store_2,Regular,2.81,2.75,0.29000000000000004,0.06000000000000005,Reduce by $0.02
2026-01-29,store_2,Midgrade,3.37,3.39,0.2400000000000002,-0.020000000000000018,Hold or increase by $0.01
2026-01-29,store_2,Premium,3.78,3.82,0.13999999999999968,-0.040000000000000036,Hold or increase by $0.01
2026-01-29,store_2,Diesel,3.6,3.66,0.22999999999999998,-0.06000000000000005,Hold or increase by $0.01
2026-01-29,store_3,Regular,2.9,2.93,0.1599999999999997,-0.03000000000000025,Hold or increase by $0.01
2026-01-29,store_3,Midgrade,3.13,3.12,0.1499999999999999,0.009999999999999787,Review price
2026-01-29,store_3,Premium,3.47,3.46,0.20000000000000018,0.010000000000000231,Review price
2026-01-29,store_3,Diesel,3.39,3.42,0.29000000000000004,-0.029999999999999805,Hold or increase by $0.01
2026-01-30,store_1,Regular,3.03,3.02,0.1299999999999999,0.009999999999999787,Review price
2026-01-30,store_1,Midgrade,3.36,3.37,0.20999999999999996,-0.010000000000000231,Hold or increase by $0.01
2026-01-30,store_1,Premium,3.82,3.84,0.2799999999999998,-0.020000000000000018,Hold or increase by $0.01
2026-01-30,store_1,Diesel,3.38,3.36,0.29000000000000004,0.020000000000000018,Review price
2026-01-30,store_2,Regular,3.03,3.0,0.1599999999999997,0.029999999999999805,Review price
2026-01-30,store_2,Midgrade,3.39,3.4,0.18999999999999995,-0.009999999999999787,Hold or increase by $0.01
2026-01-30,store_2,Premium,3.36,3.34,0.13999999999999968,0.020000000000000018,Review price
2026-01-30,store_2,Diesel,3.63,3.58,0.1499999999999999,0.04999999999999982,Reduce by $0.02
2026-01-30,store_3,Regular,2.77,2.78,0.2400000000000002,-0.009999999999999787,Hold or increase by $0.01
2026-01-30,store_3,Midgrade,3.12,3.16,0.14000000000000012,-0.040000000000000036,Hold or increase by $0.01
2026-01-30,store_3,Premium,3.4,3.45,0.29000000000000004,-0.050000000000000266,Hold or increase by $0.01
2026-01-30,store_3,Diesel,3.16,3.11,0.22999999999999998,0.050000000000000266,Reduce by $0.02
