transaction_id,store_id,timestamp,sku_id,quantity,unit_price,total_amount
tx_1523,store_3,2026-01-21 20:13:00,sku_4,3,10.49,31.47
tx_1524,store_2,2026-01-05 03:14:00,sku_2,3,2.41,7.23
tx_1525,store_1,2026-01-01 11:21:00,sku_2,1,2.4,2.4
tx_1526,store_3,2026-01-26 11:19:00,sku_1,1,2.4,2.4
tx_1527,store_1,2026-01-07 08:36:00,sku_4,4,13.09,52.36
tx_1528,store_2,2026-01-07 20:34:00,sku_1,2,1.57,3.14
tx_1529,store_1,2026-01-02 15:53:00,sku_6,4,6.45,25.8
tx_1530,store_2,2026-01-05 09:26:00,sku_7,1,2.94,2.94
tx_1531,store_2,2026-01-06 22:43:00,sku_4,4,15.62,62.48
tx_1532,store_3,2026-01-18 16:05:00,sku_7,3,2.9,8.7
tx_1533,store_1,2026-01-08 15:57:00,sku_7,2,3.28,6.56
tx_1534,store_1,2026-01-12 20:45:00,sku_5,4,3.08,12.32
tx_1535,store_3,2026-01-20 22:03:00,sku_2,1,2.46,2.46
tx_1536,store_1,2026-01-10 16:12:00,sku_2,4,2.17,8.68
tx_1537,store_1,2026-01-30 01:59:00,sku_5,4,4.45,17.8
tx_1538,store_3,2026-01-15 18:59:00,sku_6,2,8.55,17.1
tx_1539,store_1,2026-01-25 05:03:00,sku_7,4,2.98,11.92
tx_1540,store_2,2026-01-30 23:38:00,sku_5,4,1.95,7.8
tx_1541,store_1,2026-01-25 02:21:00,sku_6,2,7.32,14.64
tx_1542,store_2,2026-01-02 07:37:00,sku_2,3,1.82,5.46
tx_1543,store_1,2026-01-19 00:22:00,sku_3,4,8.3,33.2
tx_1544,store_1,2026-01-19 17:59:00,sku_6,3,7.7,23.1
tx_1545,store_1,2026-01-30 15:22:00,sku_6,2,7.82,15.64
tx_1546,store_2,2026-01-31 01:37:00,sku_6,1,9.41,9.41
tx_1547,store_2,2026-01-05 16:56:00,sku_3,2,10.19,20.38
tx_1548,store_3,2026-01-22 13:44:00,sku_7,1,3.98,3.98
tx_1549,store_1,2026-01-14 23:41:00,sku_2,1,2.55,2.55
tx_1550,store_3,2026-01-24 06:28:00,sku_5,1,3.45,3.45
tx_1551,store_3,2026-01-26 10:15:00,sku_6,4,6.51,26.04
tx_1552,store_3,2026-01-22 03:21:00,sku_7,3,4.36,13.08
tx_1553,store_1,2026-01-20 09:15:00,sku_4,4,12.8,51.2
tx_1554,store_3,2026-01-16 04:52:00,sku_7,1,4.22,4.22
tx_1555,store_3,2026-01-02 07:49:00,sku_5,1,2.16,2.16
tx_1556,store_1,2026-01-31 04:22:00,sku_6,2,8.91,17.82
tx_1557,store_2,2026-01-30 06:22:00,sku_1,1,1.99,1.99
tx_1558,store_2,2026-01-27 12:16:00,sku_5,3,3.4,10.2
tx_1559,store_3,2026-01-13 00:43:00,sku_6,4,6.18,24.72
tx_1560,store_3,2026-01-23 19:31:00,sku_5,2,2.22,4.44
tx_1561,store_2,2026-01-08 21:14:00,sku_6,1,6.15,6.15
tx_1562,store_2,2026-01-18 19:43:00,sku_7,3,3.96,11.88
tx_1563,store_2,2026-01-31 18:44:00,sku_1,2,2.12,4.24
tx_1564,store_1,2026-01-17 08:26:00,sku_1,4,2.4,9.6
tx_1565,store_3,2026-01-19 23:10:00,sku_1,3,2.21,6.63
tx_1566,store_3,2026-01-28 03:15:00,sku_5,3,2.42,7.26
tx_1567,store_2,2026-01-17 02:57:00,sku_7,4,3.67,14.68
tx_1568,store_3,2026-01-18 00:39:00,sku_1,3,1.79,5.37
tx_1569,store_2,2026-01-15 05:36:00,sku_5,4,1.54,6.16
tx_1570,store_1,2026-01-24 01:45:00,sku_5,4,4.17,16.68
tx_1571,store_3,2026-01-14 02:59:00,sku_1,2,1.97,3.94
tx_1572,store_3,2026-01-26 11:06:00,sku_1,1,1.91,1.91
tx_1573,store_2,2026-01-18 03:59:00,sku_6,1,7.09,7.09
tx_1574,store_3,2026-01-08 09:54:00,sku_1,1,1.79,1.79
tx_1575,store_3,2026-01-23 04:52:00,sku_3,1,8.81,8.81
tx_1576,store_1,2026-01-18 11:36:00,sku_1,4,2.07,8.28
tx_1577,store_2,2026-01-24 04:53:00,sku_3,2,9.67,19.34
tx_1578,store_2,2026-01-01 22:49:00,sku_2,4,1.92,7.68
tx_1579,store_3,2026-01-24 22:37:00,sku_2,1,2.96,2.96
tx_1580,store_3,2026-01-10 03:22:00,sku_5,3,2.9,8.7
tx_1581,store_3,2026-01-30 16:10:00,sku_2,2,1.82,3.64
tx_1582,store_3,2026-01-27 08:37:00,sku_6,2,6.68,13.36
tx_1583,store_1,2026-01-01 19:24:00,sku_3,1,10.38,10.38
tx_1584,store_2,2026-01-12 04:10:00,sku_6,1,8.04,8.04
tx_1585,store_2,2026-01-11 19:45:00,sku_7,1,4.28,4.28
tx_1586,store_1,2026-01-27 19:21:00,sku_4,2,13.62,27.24
tx_1587,store_1,2026-01-01 07:37:00,sku_4,1,13.22,13.22
tx_1588,store_2,2026-01-20 06:27:00,sku_6,1,7.58,7.58
tx_1589,store_3,2026-01-30 16:59:00,sku_1,1,1.73,1.73
tx_1590,store_1,2026-01-21 17:57:00,sku_7,2,4.28,8.56
tx_1591,store_3,2026-01-25 04:13:00,sku_1,2,1.64,3.28
tx_1592,store_2,2026-01-09 22:31:00,sku_6,2,9.14,18.28
tx_1593,store_2,2026-01-13 16:20:00,sku_7,2,3.35,6.7
tx_1594,store_3,2026-01-07 21:31:00,sku_5,3,2.89,8.67
tx_1595,store_2,2026-01-31 02:38:00,sku_5,1,1.16,1.16
tx_1596,store_3,2026-01-04 10:06:00,sku_3,4,8.12,32.48
tx_1597,store_2,2026-01-16 03:03:00,sku_1,2,1.63,3.26
tx_1598,store_3,2026-01-31 14:53:00,sku_7,2,4.88,9.76
tx_1599,store_2,2026-01-06 09:54:00,sku_1,1,1.81,1.81
tx_1600,store_3,2026-01-31 06:59:00,sku_2,3,1.89,5.67
tx_1601,store_1,2026-01-11 23:48:00,sku_5,1,1.76,1.76
tx_1602,store_1,2026-01-17 12:39:00,sku_3,1,9.64,9.64
tx_1603,store_2,2026-01-29 18:12:00,sku_4,3,15.88,47.64
tx_1604,store_1,2026-01-24 00:02:00,sku_5,3,2.87,8.61
tx_1605,store_3,2026-01-23 20:00:00,sku_1,2,1.87,3.74
tx_1606,store_2,2026-01-18 02:55:00,sku_5,1,3.29,3.29
tx_1607,store_1,2026-01-31 07:21:00,sku_3,3,9.71,29.13
tx_1608,store_2,2026-01-13 13:17:00,sku_6,4,7.64,30.56
tx_1609,store_2,2026-01-07 21:26:00,sku_6,1,6.42,6.42
tx_1610,store_1,2026-01-16 04:40:00,sku_3,3,8.16,24.48
tx_1611,store_3,2026-01-22 03:03:00,sku_2,3,2.09,6.27
tx_1612,store_1,2026-01-02 23:35:00,sku_2,2,1.93,3.86
tx_1613,store_1,2026-01-02 03:11:00,sku_7,3,3.19,9.57
tx_1614,store_2,2026-01-22 17:32:00,sku_5,2,3.4,6.8
tx_1615,store_2,2026-01-02 00:20:00,sku_3,4,10.81,43.24
tx_1616,store_3,2026-01-30 02:10:00,sku_3,3,10.2,30.6
tx_1617,store_2,2026-01-26 15:10:00,sku_3,1,8.07,8.07
tx_1618,store_3,2026-01-30 08:00:00,sku_4,3,12.1,36.3
tx_1619,store_2,2026-01-28 11:30:00,sku_3,1,8.45,8.45
tx_1620,store_1,2026-01-29 19:26:00,sku_2,4,2.95,11.8
tx_1621,store_3,2026-01-29 16:20:00,sku_3,2,9.46,18.92
tx_1622,store_1,2026-01-15 01:56:00,sku_1,4,2.36,9.44
tx_1623,store_3,2026-01-27 23:48:00,sku_3,4,8.83,35.32
tx_1624,store_1,2026-01-08 09:01:00,sku_2,3,2.08,6.24
tx_1625,store_3,2026-01-15 21:16:00,sku_7,1,2.75,2.75
tx_1626,store_1,2026-01-17 19:51:00,sku_2,4,2.78,11.12
tx_1627,store_3,2026-01-19 04:46:00,sku_2,2,2.02,4.04
tx_1628,store_2,2026-01-13 14:56:00,sku_3,4,10.09,40.36
tx_1629,store_1,2026-01-20 17:36:00,sku_2,2,2.89,5.78
tx_1630,store_3,2026-01-26 01:49:00,sku_5,3,1.07,3.21
tx_1631,store_3,2026-01-16 16:18:00,sku_1,4,1.93,7.72
tx_1632,store_1,2026-01-07 08:59:00,sku_6,2,9.74,19.48
tx_1633,store_2,2026-01-11 06:24:00,sku_2,4,2.36,9.44
tx_1634,store_2,2026-01-13 18:23:00,sku_3,1,10.81,10.81
tx_1635,store_3,2026-01-29 14:17:00,sku_4,2,12.5,25.0
tx_1636,store_2,2026-01-02 14:01:00,sku_4,2,10.21,20.42
tx_1637,store_3,2026-01-15 21:45:00,sku_5,3,4.51,13.53
tx_1638,store_1,2026-01-31 13:58:00,sku_4,2,11.45,22.9
tx_1639,store_3,2026-01-12 20:41:00,sku_5,2,4.16,8.32
tx_1640,store_3,2026-01-12 06:43:00,sku_7,2,3.21,6.42
tx_1641,store_3,2026-01-01 04:18:00,sku_7,2,4.56,9.12
tx_1642,store_2,2026-01-23 16:07:00,sku_2,2,1.87,3.74
tx_1643,store_2,2026-01-13 16:31:00,sku_3,3,8.82,26.46
tx_1644,store_2,2026-01-13 01:17:00,sku_6,3,6.37,19.11
tx_1645,store_2,2026-01-29 13:29:00,sku_6,4,7.24,28.96
tx_1646,store_3,2026-01-04 14:28:00,sku_5,4,2.85,11.4
tx_1647,store_1,2026-01-03 13:37:00,sku_2,2,2.48,4.96
tx_1648,store_3,2026-01-30 10:48:00,sku_1,4,1.95,7.8
tx_1649,store_1,2026-01-31 05:50:00,sku_5,2,3.43,6.86
tx_1650,store_1,2026-01-18 19:43:00,sku_7,4,4.7,18.8
tx_1651,store_2,2026-01-22 14:51:00,sku_2,1,2.13,2.13
tx_1652,store_1,2026-01-25 21:43:00,sku_1,4,1.81,7.24
tx_1653,store_1,2026-01-26 01:24:00,sku_4,3,14.75,44.25
tx_1654,store_3,2026-01-08 18:17:00,sku_2,2,2.05,4.1
tx_1655,store_1,2026-01-18 10:35:00,sku_6,3,7.52,22.56
tx_1656,store_2,2026-01-15 11:11:00,sku_7,2,4.62,9.24
tx_1657,store_3,2026-01-02 04:40:00,sku_1,1,1.92,1.92
tx_1658,store_2,2026-01-12 16:20:00,sku_7,1,3.06,3.06
tx_1659,store_1,2026-01-01 09:15:00,sku_1,2,2.35,4.7
tx_1660,store_1,2026-01-27 16:40:00,sku_1,4,2.44,9.76
tx_1661,store_3,2026-01-25 01:50:00,sku_6,3,7.53,22.59
tx_1662,store_1,2026-01-03 15:59:00,sku_5,1,2.65,2.65
tx_1663,store_1,2026-01-12 01:01:00,sku_6,1,8.0,8.0
tx_1664,store_1,2026-01-19 10:05:00,sku_2,4,1.95,7.8
tx_1665,store_1,2026-01-02 06:02:00,sku_5,3,2.79,8.37
tx_1666,store_1,2026-01-24 17:36:00,sku_6,1,8.36,8.36
tx_1667,store_3,2026-01-17 21:12:00,sku_3,2,10.3,20.6
tx_1668,store_1,2026-01-11 09:26:00,sku_6,2,9.95,19.9
tx_1669,store_2,2026-01-28 22:39:00,sku_2,2,2.73,5.46
tx_1670,store_3,2026-01-05 14:47:00,sku_5,2,1.34,2.68
tx_1671,store_2,2026-01-04 22:37:00,sku_7,1,4.03,4.03
tx_1672,store_2,2026-01-18 10:34:00,sku_2,3,2.37,7.11
tx_1673,store_2,2026-01-26 13:56:00,sku_1,1,2.4,2.4
tx_1674,store_1,2026-01-21 22:05:00,sku_2,1,2.52,2.52
tx_1675,store_1,2026-01-18 16:49:00,sku_1,2,1.9,3.8
tx_1676,store_1,2026-01-30 02:40:00,sku_7,3,4.86,14.58
tx_1677,store_3,2026-01-12 04:26:00,sku_7,1,3.33,3.33
tx_1678,store_3,2026-01-31 10:35:00,sku_5,4,1.6,6.4
tx_1679,store_2,2026-01-16 11:32:00,sku_1,4,2.14,8.56
tx_1680,store_2,2026-01-04 16:33:00,sku_2,1,2.9,2.9
tx_1681,store_2,2026-01-01 15:28:00,sku_6,3,6.17,18.51
tx_1682,store_1,2026-01-16 19:02:00,sku_7,1,4.09,4.09
tx_1683,store_2,2026-01-03 09:25:00,sku_6,1,6.16,6.16
tx_1684,store_1,2026-01-05 18:31:00,sku_2,3,2.69,8.07
tx_1685,store_2,2026-01-15 13:52:00,sku_3,1,9.06,9.06
tx_1686,store_1,2026-01-25 00:55:00,sku_6,1,6.76,6.76
tx_1687,store_2,2026-01-30 17:12:00,sku_7,2,2.82,5.64
tx_1688,store_3,2026-01-04 15:32:00,sku_2,4,2.07,8.28
tx_1689,store_1,2026-01-05 01:43:00,sku_7,3,4.08,12.24
tx_1690,store_2,2026-01-25 21:00:00,sku_1,2,1.8,3.6
tx_1691,store_3,2026-01-03 16:00:00,sku_6,1,6.57,6.57
tx_1692,store_2,2026-01-24 13:11:00,sku_2,1,2.17,2.17
tx_1693,store_1,2026-01-15 08:15:00,sku_5,1,2.64,2.64
tx_1694,store_3,2026-01-26 18:12:00,sku_7,2,3.98,7.96
tx_1695,store_1,2026-01-10 12:52:00,sku_4,3,15.79,47.37
tx_1696,store_3,2026-01-13 22:54:00,sku_4,4,14.69,58.76
tx_1697,store_3,2026-01-19 20:34:00,sku_7,3,4.53,13.59
tx_1698,store_3,2026-01-30 17:29:00,sku_6,1,7.61,7.61
tx_1699,store_3,2026-01-21 16:45:00,sku_5,2,2.25,4.5
tx_1700,store_2,2026-01-27 02:34:00,sku_3,2,10.11,20.22
tx_1701,store_2,2026-01-25 05:25:00,sku_1,3,2.24,6.72
tx_1702,store_1,2026-01-23 19:15:00,sku_2,2,2.55,5.1
tx_1703,store_3,2026-01-04 05:22:00,sku_6,1,8.33,8.33
tx_1704,store_1,2026-01-13 23:45:00,sku_6,3,8.07,24.21
tx_1705,store_3,2026-01-03 23:04:00,sku_3,2,9.04,18.08
tx_1706,store_2,2026-01-09 04:53:00,sku_2,3,2.62,7.86
tx_1707,store_2,2026-01-04 17:06:00,sku_2,2,2.16,4.32
tx_1708,store_1,2026-01-24 10:30:00,sku_2,4,1.84,7.36
tx_1709,store_2,2026-01-21 14:43:00,sku_5,2,2.03,4.06
tx_1710,store_3,2026-01-19 11:14:00,sku_3,2,8.0,16.0
tx_1711,store_2,2026-01-13 13:44:00,sku_3,4,9.75,39.0
tx_1712,store_2,2026-01-24 15:22:00,sku_4,2,15.0,30.0
tx_1713,store_3,2026-01-16 04:07:00,sku_4,2,12.73,25.46
tx_1714,store_3,2026-01-14 01:41:00,sku_3,3,8.26,24.78
tx_1715,store_3,2026-01-07 04:49:00,sku_1,2,1.81,3.62
tx_1716,store_3,2026-01-26 13:54:00,sku_1,4,2.21,8.84
tx_1717,store_3,2026-01-01 13:48:00,sku_3,4,9.11,36.44
tx_1718,store_2,2026-01-20 04:47:00,sku_7,4,3.54,14.16
tx_1719,store_3,2026-01-05 04:56:00,sku_7,1,2.59,2.59
tx_1720,store_2,2026-01-29 06:38:00,sku_4,1,12.57,12.57
tx_1721,store_1,2026-01-20 16:49:00,sku_6,2,6.31,12.62
tx_1722,store_3,2026-01-07 02:28:00,sku_5,4,3.78,15.12
tx_1723,store_3,2026-01-13 03:01:00,sku_1,1,2.05,2.05
tx_1724,store_3,2026-01-02 20:36:00,sku_2,1,2.08,2.08
tx_1725,store_1,2026-01-13 03:05:00,sku_1,3,1.87,5.61
tx_1726,store_1,2026-01-20 21:37:00,sku_5,1,2.18,2.18
tx_1727,store_1,2026-01-27 14:56:00,sku_6,2,7.65,15.3
tx_1728,store_3,2026-01-12 03:08:00,sku_3,1,9.39,9.39
tx_1729,store_2,2026-01-29 04:54:00,sku_6,3,8.08,24.24
tx_1730,store_2,2026-01-29 23:21:00,sku_6,2,6.25,12.5
tx_1731,store_1,2026-01-05 22:19:00,sku_4,3,10.83,32.49
tx_1732,store_1,2026-01-08 11:18:00,sku_5,3,1.95,5.85
tx_1733,store_2,2026-01-06 18:18:00,sku_3,1,8.08,8.08
tx_1734,store_2,2026-01-30 01:34:00,sku_3,1,8.32,8.32
tx_1735,store_1,2026-01-18 09:07:00,sku_2,2,2.15,4.3
tx_1736,store_2,2026-01-02 18:21:00,sku_2,2,1.83,3.66
tx_1737,store_2,2026-01-19 07:35:00,sku_6,2,7.68,15.36
tx_1738,store_1,2026-01-09 00:39:00,sku_5,2,4.24,8.48
tx_1739,store_2,2026-01-14 13:20:00,sku_1,2,1.65,3.3
tx_1740,store_3,2026-01-06 17:55:00,sku_3,4,10.86,43.44
tx_1741,store_1,2026-01-10 23:08:00,sku_2,4,2.5,10.0
tx_1742,store_1,2026-01-11 17:00:00,sku_7,4,2.56,10.24
tx_1743,store_2,2026-01-15 19:29:00,sku_4,2,10.96,21.92
tx_1744,store_3,2026-01-02 11:36:00,sku_5,2,1.38,2.76
tx_1745,store_1,2026-01-15 00:05:00,sku_5,1,1.39,1.39
tx_1746,store_1,2026-01-26 00:37:00,sku_3,3,10.99,32.97
tx_1747,store_3,2026-01-18 11:36:00,sku_4,3,10.57,31.71
tx_1748,store_2,2026-01-10 13:57:00,sku_7,1,3.89,3.89
tx_1749,store_1,2026-01-20 15:46:00,sku_3,2,10.93,21.86
tx_1750,store_1,2026-01-24 04:02:00,sku_1,3,2.08,6.24
tx_1751,store_2,2026-01-13 05:27:00,sku_5,1,4.55,4.55
tx_1752,store_2,2026-01-23 16:42:00,sku_3,1,10.12,10.12
tx_1753,store_1,2026-01-27 02:03:00,sku_3,2,9.99,19.98
tx_1754,store_3,2026-01-20 17:12:00,sku_4,1,13.76,13.76
tx_1755,store_3,2026-01-25 09:52:00,sku_6,4,8.6,34.4
tx_1756,store_3,2026-01-11 19:52:00,sku_4,1,10.11,10.11
tx_1757,store_2,2026-01-03 22:07:00,sku_4,3,12.57,37.71
tx_1758,store_1,2026-01-17 17:39:00,sku_6,3,9.34,28.02
tx_1759,store_1,2026-01-27 04:34:00,sku_1,4,2.36,9.44
tx_1760,store_2,2026-01-04 04:15:00,sku_4,3,15.22,45.66
tx_1761,store_2,2026-01-16 23:47:00,sku_7,2,4.13,8.26
tx_1762,store_2,2026-01-02 19:31:00,sku_7,4,2.57,10.28
tx_1763,store_3,2026-01-11 04:07:00,sku_3,3,8.42,25.26
tx_1764,store_1,2026-01-02 23:54:00,sku_2,2,2.39,4.78
tx_1765,store_3,2026-01-05 16:44:00,sku_1,3,2.04,6.12
tx_1766,store_3,2026-01-01 23:03:00,sku_2,2,2.53,5.06
tx_1767,store_1,2026-01-09 01:32:00,sku_4,3,10.19,30.57
tx_1768,store_3,2026-01-12 12:46:00,sku_1,2,2.08,4.16
tx_1769,store_1,2026-01-19 20:15:00,sku_4,3,15.44,46.32
tx_1770,store_2,2026-01-05 00:10:00,sku_4,2,13.4,26.8
tx_1771,store_1,2026-01-12 17:21:00,sku_5,1,1.01,1.01
tx_1772,store_3,2026-01-29 08:31:00,sku_2,1,2.66,2.66
tx_1773,store_2,2026-01-10 07:12:00,sku_4,1,14.21,14.21
tx_1774,store_1,2026-01-01 05:50:00,sku_6,4,7.14,28.56
tx_1775,store_2,2026-01-19 13:33:00,sku_2,2,2.07,4.14
tx_1776,store_3,2026-01-03 15:51:00,sku_4,3,11.55,34.65
tx_1777,store_1,2026-01-04 06:47:00,sku_5,4,4.19,16.76
tx_1778,store_3,2026-01-28 14:05:00,sku_4,3,11.32,33.96
tx_1779,store_1,2026-01-30 06:59:00,sku_2,3,1.99,5.97
tx_1780,store_3,2026-01-01 08:53:00,sku_6,4,9.94,39.76
tx_1781,store_1,2026-01-08 07:05:00,sku_6,2,6.26,12.52
tx_1782,store_1,2026-01-03 07:20:00,sku_7,3,3.7,11.1
tx_1783,store_2,2026-01-23 15:29:00,sku_3,2,10.97,21.94
tx_1784,store_3,2026-01-21 11:35:00,sku_3,3,10.87,32.61
tx_1785,store_3,2026-01-10 05:07:00,sku_4,3,11.47,34.41
tx_1786,store_2,2026-01-24 07:06:00,sku_1,2,2.12,4.24
tx_1787,store_2,2026-01-12 09:06:00,sku_7,2,4.27,8.54
tx_1788,store_3,2026-01-20 10:50:00,sku_1,1,1.75,1.75
tx_1789,store_2,2026-01-26 09:02:00,sku_3,4,10.14,40.56
tx_1790,store_2,2026-01-19 09:36:00,sku_4,2,15.78,31.56
tx_1791,store_1,2026-01-01 16:21:00,sku_2,3,1.85,5.55
tx_1792,store_3,2026-01-17 06:46:00,sku_2,3,2.69,8.07
tx_1793,store_1,2026-01-02 09:27:00,sku_6,4,7.2,28.8
tx_1794,store_3,2026-01-31 04:19:00,sku_5,4,3.89,15.56
tx_1795,store_2,2026-01-10 17:47:00,sku_2,2,2.64,5.28
tx_1796,store_1,2026-01-11 12:30:00,sku_2,3,2.79,8.37
tx_1797,store_2,2026-01-08 08:19:00,sku_4,3,13.59,40.77
tx_1798,store_2,2026-01-25 02:33:00,sku_2,1,2.76,2.76
tx_1799,store_2,2026-01-15 13:44:00,sku_1,3,2.01,6.03
tx_1800,store_1,2026-01-10 19:29:00,sku_3,1,10.05,10.05
tx_1801,store_1,2026-01-25 11:45:00,sku_4,4,11.9,47.6
tx_1802,store_1,2026-01-31 07:52:00,sku_4,1,10.46,10.46
tx_1803,store_2,2026-01-26 15:42:00,sku_6,4,7.33,29.32
tx_1804,store_3,2026-01-22 16:04:00,sku_6,3,6.23,18.69
tx_1805,store_3,2026-01-24 17:55:00,sku_1,3,2.35,7.05
tx_1806,store_1,2026-01-05 03:07:00,sku_4,2,11.4,22.8
tx_1807,store_3,2026-01-27 14:24:00,sku_1,4,1.87,7.48
tx_1808,store_1,2026-01-22 13:13:00,sku_2,3,2.15,6.45
tx_1809,store_2,2026-01-18 10:32:00,sku_2,3,2.19,6.57
tx_1810,store_1,2026-01-19 05:11:00,sku_1,4,1.6,6.4
tx_1811,store_2,2026-01-12 13:01:00,sku_3,3,9.69,29.07
tx_1812,store_1,2026-01-11 17:07:00,sku_2,2,2.13,4.26
tx_1813,store_2,2026-01-25 07:15:00,sku_7,2,4.04,8.08
tx_1814,store_1,2026-01-23 05:30:00,sku_1,1,1.56,1.56
tx_1815,store_2,2026-01-11 18:51:00,sku_7,3,4.92,14.76
tx_1816,store_2,2026-01-04 10:32:00,sku_2,3,2.36,7.08
tx_1817,store_1,2026-01-18 06:52:00,sku_3,4,10.04,40.16
tx_1818,store_1,2026-01-16 08:01:00,sku_3,2,10.24,20.48
tx_1819,store_1,2026-01-13 15:16:00,sku_3,3,8.98,26.94
tx_1820,store_2,2026-01-20 06:25:00,sku_5,1,4.67,4.67
tx_1821,store_3,2026-01-30 18:33:00,sku_6,1,8.48,8.48
tx_1822,store_1,2026-01-08 09:52:00,sku_5,4,2.23,8.92
tx_1823,store_2,2026-01-05 15:31:00,sku_4,1,11.16,11.16
tx_1824,store_2,2026-01-20 15:58:00,sku_6,1,7.63,7.63
tx_1825,store_1,2026-01-30 06:01:00,sku_6,2,7.54,15.08
tx_1826,store_3,2026-01-17 22:36:00,sku_7,4,4.54,18.16
tx_1827,store_2,2026-01-16 21:51:00,sku_6,1,6.24,6.24
tx_1828,store_2,2026-01-07 00:00:00,sku_2,2,2.97,5.94
tx_1829,store_1,2026-01-03 15:39:00,sku_3,2,8.31,16.62
tx_1830,store_3,2026-01-27 14:26:00,sku_6,2,10.0,20.0
tx_1831,store_3,2026-01-14 09:53:00,sku_2,4,2.82,11.28
tx_1832,store_1,2026-01-01 23:57:00,sku_7,1,3.36,3.36
tx_1833,store_1,2026-01-08 05:07:00,sku_6,4,9.34,37.36
tx_1834,store_3,2026-01-22 16:18:00,sku_3,4,9.6,38.4
tx_1835,store_3,2026-01-05 19:57:00,sku_2,3,2.95,8.85
tx_1836,store_1,2026-01-23 22:18:00,sku_7,4,4.43,17.72
tx_1837,store_1,2026-01-01 08:32:00,sku_1,3,2.14,6.42
tx_1838,store_2,2026-01-03 17:01:00,sku_6,1,8.95,8.95
tx_1839,store_2,2026-01-30 07:45:00,sku_7,3,4.28,12.84
tx_1840,store_1,2026-01-05 05:42:00,sku_6,1,7.23,7.23
tx_1841,store_1,2026-01-02 13:03:00,sku_7,4,3.94,15.76
tx_1842,store_2,2026-01-23 10:34:00,sku_1,4,1.97,7.88
tx_1843,store_1,2026-01-11 03:19:00,sku_4,3,15.43,46.29
tx_1844,store_1,2026-01-30 09:28:00,sku_7,2,4.25,8.5
tx_1845,store_3,2026-01-13 02:00:00,sku_7,3,4.8,14.4
tx_1846,store_1,2026-01-29 07:19:00,sku_7,3,2.51,7.53
tx_1847,store_2,2026-01-14 12:36:00,sku_6,2,6.92,13.84
tx_1848,store_3,2026-01-15 11:49:00,sku_2,2,2.42,4.84
tx_1849,store_2,2026-01-06 14:44:00,sku_6,2,6.43,12.86
tx_1850,store_3,2026-01-06 17:56:00,sku_1,2,2.22,4.44
tx_1851,store_2,2026-01-09 14:34:00,sku_2,4,2.13,8.52
tx_1852,store_1,2026-01-23 23:00:00,sku_1,2,2.03,4.06
tx_1853,store_1,2026-01-24 22:25:00,sku_2,4,2.69,10.76
tx_1854,store_3,2026-01-21 17:59:00,sku_4,2,14.81,29.62
tx_1855,store_1,2026-01-23 01:18:00,sku_1,2,2.39,4.78
tx_1856,store_3,2026-01-09 23:26:00,sku_6,2,7.4,14.8
tx_1857,store_2,2026-01-29 16:08:00,sku_3,1,8.13,8.13
tx_1858,store_2,2026-01-18 16:18:00,sku_7,1,4.8,4.8
tx_1859,store_3,2026-01-28 16:12:00,sku_3,2,8.58,17.16
tx_1860,store_3,2026-01-06 08:56:00,sku_7,4,4.74,18.96
tx_1861,store_1,2026-01-31 14:35:00,sku_5,4,3.97,15.88
tx_1862,store_3,2026-01-30 10:24:00,sku_3,3,8.95,26.85
tx_1863,store_2,2026-01-06 08:37:00,sku_4,1,10.48,10.48
tx_1864,store_2,2026-01-01 23:01:00,sku_3,4,9.45,37.8
tx_1865,store_2,2026-01-24 17:59:00,sku_4,1,13.2,13.2
tx_1866,store_3,2026-01-03 20:06:00,sku_3,3,8.21,24.63
tx_1867,store_3,2026-01-02 11:48:00,sku_5,3,1.32,3.96
tx_1868,store_1,2026-01-21 17:22:00,sku_4,3,14.96,44.88
tx_1869,store_1,2026-01-09 10:38:00,sku_6,2,9.68,19.36
tx_1870,store_2,2026-01-02 22:17:00,sku_4,2,10.79,21.58
tx_1871,store_1,2026-01-13 17:13:00,sku_7,1,3.06,3.06
tx_1872,store_3,2026-01-20 00:32:00,sku_7,1,2.71,2.71
tx_1873,store_2,2026-01-06 19:45:00,sku_7,2,4.09,8.18
tx_1874,store_1,2026-01-10 08:23:00,sku_2,3,2.94,8.82
tx_1875,store_1,2026-01-25 21:03:00,sku_1,4,1.75,7.0
tx_1876,store_2,2026-01-02 20:06:00,sku_5,2,3.04,6.08
tx_1877,store_3,2026-01-30 01:36:00,sku_1,3,2.41,7.23
tx_1878,store_2,2026-01-16 23:15:00,sku_4,3,15.39,46.17
tx_1879,store_2,2026-01-23 07:39:00,sku_5,1,4.77,4.77
tx_1880,store_2,2026-01-16 06:04:00,sku_2,1,2.81,2.81
tx_1881,store_2,2026-01-10 14:28:00,sku_7,3,3.19,9.57
tx_1882,store_3,2026-01-01 19:31:00,sku_2,4,2.33,9.32
tx_1883,store_2,2026-01-13 17:26:00,sku_5,4,4.48,17.92
tx_1884,store_3,2026-01-27 05:32:00,sku_3,4,9.92,39.68
tx_1885,store_2,2026-01-21 21:40:00,sku_7,4,2.98,11.92
tx_1886,store_3,2026-01-05 08:44:00,sku_1,3,2.35,7.05
tx_1887,store_3,2026-01-09 02:11:00,sku_2,3,2.91,8.73
tx_1888,store_2,2026-01-19 09:44:00,sku_4,4,11.68,46.72
tx_1889,store_2,2026-01-02 04:49:00,sku_1,1,1.86,1.86
